Frame,Overall_X,Overall_Y,Overall_Z,Overall_RotX,Overall_RotY,Overall_RotZ,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
72,-0.2594082,-0.04461172,0.3216184,0,4.089335,0,-0.3232671,1.281728,0.1545117,354.175,323.3155,0.813462,-0.3951553,1.205893,0.1609241,69.84431,49.73771,134.5255,-0.2469279,1.215887,0.1473629,73.09469,340.822,262.1862,-0.6857895,1.198114,0.4088088,10.50881,76.3397,26.68959,-0.1899173,1.227048,0.4403592,28.05474,243.2527,328.8205,-0.6675823,0.995456,0.2926967,6.246089,70.20992,29.51625,-0.07131125,1.045987,0.3508029,20.62663,244.3503,325.6796,-0.5158479,0.1378482,0.6932225,284.8005,350.132,184.6283,0.200837,0.119053,0.1889686,304.8151,17.51744,218.3787,-0.419876,0.5034492,0.74255,6.95866,357.2244,165.0641,0.1574391,0.4286973,0.4074442,17.39972,52.93944,211.7111,-0.3484199,0.6865523,0.3773085,298.979,16.26402,155.6691,-0.1511244,0.6940628,0.3285201,324.1213,22.7125,217.8133
73,-0.2466503,-0.04679329,0.308859,0,3.74605,0,-0.3057601,1.2798,0.1387226,353.9618,323.4541,0.6434706,-0.3778163,1.204256,0.1449951,69.79785,48.56667,133.905,-0.2294623,1.213647,0.1324228,72.76025,340.123,262.068,-0.6698524,1.195086,0.3890518,10.83611,75.91314,26.894,-0.1736214,1.225375,0.4263363,27.34356,243.1288,329.144,-0.6516518,0.9928984,0.2721219,6.59299,69.76322,29.68178,-0.05701147,1.042848,0.3371364,19.90979,244.1762,325.9705,-0.5156056,0.1407396,0.6921059,284.7567,350.1808,184.5525,0.1998282,0.1095088,0.1797131,299.2547,18.97966,218.4211,-0.4118391,0.5054948,0.7307578,5.258326,357.2179,163.9297,0.1639781,0.4198517,0.398566,17.62453,54.30103,211.3852,-0.3360185,0.6860464,0.3651262,299.0993,17.97227,153.5201,-0.1386301,0.6910245,0.3163894,324.3756,23.10074,216.4163
74,-0.2339342,-0.04726949,0.2958458,0,3.160635,0,-0.2877082,1.279901,0.1230853,353.928,323.5626,0.4827615,-0.3598689,1.204573,0.128658,69.82577,47.43146,133.5712,-0.2113525,1.213527,0.1178024,72.57953,339.2209,262.0546,-0.6539184,1.195075,0.3683361,11.19931,75.35479,26.96038,-0.1576414,1.227492,0.4135675,27.03286,243.0173,329.6842,-0.6357334,0.9930942,0.2510479,6.961164,69.19444,29.7076,-0.04206087,1.043519,0.3260139,19.59039,243.988,326.475,-0.5161055,0.1437326,0.6908042,284.3487,351.1225,184.1292,0.2002386,0.1013189,0.1737342,294.5422,24.87184,212.934,-0.404003,0.5071275,0.7169747,3.401105,357.6727,162.7448,0.1699911,0.4136295,0.3906252,17.76099,54.87912,210.7114,-0.3244332,0.6869857,0.3517984,299.5439,19.59865,151.5723,-0.1269158,0.6894858,0.3033955,324.3904,23.30183,215.0679
75,-0.2194565,-0.04777117,0.2810226,0,2.487456,0,-0.2670926,1.279962,0.1053502,353.895,323.6886,0.3063206,-0.3393555,1.204872,0.110122,69.85048,46.13974,133.1945,-0.1906802,1.213343,0.1012323,72.37371,338.218,262.0682,-0.63562,1.195014,0.3447993,11.6032,74.72224,27.03069,-0.1394281,1.229925,0.3990808,26.68532,242.8871,330.3023,-0.6174202,0.9932651,0.2271152,7.37024,68.55013,29.73273,-0.02503543,1.044324,0.3134232,19.23368,243.7704,327.0534,-0.5165308,0.1478289,0.6891497,283.9137,352.3551,183.5448,0.2004138,0.09233318,0.1668744,289.6118,34.29922,203.9637,-0.3951254,0.5089727,0.7011393,1.32575,358.2883,161.3803,0.1766021,0.4067186,0.3815587,17.95753,55.52477,209.9548,-0.3112498,0.6880848,0.3365601,300.1025,21.36914,149.4292,-0.1136154,0.6877646,0.2885729,324.4125,23.52975,213.5255
76,-0.2081979,-0.04619092,0.2683939,0,1.864316,0,-0.2508515,1.282112,0.09101534,354.2262,323.7726,0.2063669,-0.3231104,1.207148,0.09484422,69.92515,45.23728,133.074,-0.1743254,1.215382,0.08774732,72.3257,337.4183,262.167,-0.6213897,1.197989,0.3257737,11.93666,74.17117,26.96758,-0.1250876,1.234982,0.3878394,26.73529,242.901,330.8676,-0.6032741,0.9961938,0.2081552,7.695445,67.9983,29.63447,-0.01094303,1.048314,0.3041948,19.27603,243.7065,327.5888,-0.5150154,0.1507447,0.6844702,282.0869,353.2359,183.9733,0.1980248,0.08874518,0.1610565,288.3735,42.69688,195.1732,-0.3877367,0.5100543,0.686603,0.04011408,359.1533,160.4918,0.1822613,0.4049307,0.3738304,18.73953,55.58063,208.9155,-0.3015824,0.6905974,0.3232633,300.766,22.3529,148.3142,-0.103867,0.688396,0.2756605,324.0919,23.79198,212.4126
77,-0.1943206,-0.04421429,0.252812,0,1.0941,0,-0.2307868,1.284695,0.07341933,354.6378,323.8783,0.0997785,-0.3030198,1.209885,0.07609402,70.01258,44.12159,132.919,-0.1541304,1.217833,0.07120201,72.26367,336.4485,262.303,-0.6037048,1.2016,0.3024036,12.34503,73.49393,26.88564,-0.1074258,1.24125,0.3739806,26.78625,242.9222,331.581,-0.5856944,0.9997492,0.1848641,8.093248,67.32014,29.50953,0.006350175,1.053246,0.2928632,19.31838,243.6293,328.2643,-0.5129079,0.1546976,0.6784271,279.8779,354.4904,184.3977,0.1947656,0.08481129,0.1537787,287.5328,54.27348,183.1533,-0.3787122,0.5113503,0.6685235,358.5136,0.2771271,159.3803,0.189081,0.4028801,0.3642413,19.75046,55.60413,207.6266,-0.2896675,0.6937353,0.3068042,301.6126,23.47341,147.0235,-0.09187071,0.6892322,0.2597043,323.7096,24.13394,211.0223
78,-0.1829483,-0.03976337,0.2401592,0,0.6026958,0,-0.2150109,1.289186,0.05861105,355.0055,323.9923,-0.0004736149,-0.2873958,1.214677,0.06061609,70.13027,42.95673,132.2842,-0.1384393,1.222044,0.05703351,72.10114,335.5963,262.1129,-0.5894783,1.209177,0.2845832,12.63917,73.07311,26.51517,-0.09279417,1.248894,0.3620444,26.99958,243.2161,332.213,-0.5721338,1.006673,0.1680723,8.347507,66.92209,29.11417,0.02071205,1.059902,0.2828686,19.51451,243.8434,328.8688,-0.5044949,0.1589161,0.6658747,276.3718,2.254986,178.2771,0.1950113,0.08488198,0.1536344,287.6505,53.30769,183.4616,-0.36971,0.5153008,0.65444,358.5717,1.082719,159.2622,0.195521,0.4065677,0.358604,20.20578,54.85946,206.018,-0.2804683,0.6986162,0.29324,301.8638,23.68561,146.8475,-0.08254787,0.6929827,0.2467856,322.9307,24.3089,210.0167
79,-0.1712891,-0.03518076,0.2271882,0,0.09996144,0,-0.1988029,1.293733,0.04347837,355.3823,324.1102,359.9037,-0.2713381,1.219536,0.0448014,70.2476,41.74991,131.6162,-0.1223271,1.226303,0.04255277,71.93086,334.7315,261.9222,-0.5747983,1.216915,0.2663707,12.94245,72.64338,26.13185,-0.07777227,1.256747,0.349779,27.20099,243.5267,332.8773,-0.5581722,1.01375,0.15091,8.609754,66.51605,28.70549,0.03539635,1.066721,0.2726201,19.69887,244.0694,329.503,-0.4957921,0.163223,0.6528465,273.023,24.74633,157.4849,0.1950059,0.08533077,0.1535653,287.756,52.31917,183.7358,-0.3604829,0.5193588,0.6399418,358.647,1.899956,159.152,0.2020064,0.4105128,0.3528193,20.66613,54.04578,204.3356,-0.2710255,0.7036582,0.2792961,302.1197,23.87612,146.6903,-0.07298234,0.6968846,0.2335222,322.1359,24.51552,208.9549
80,-0.1625382,-0.02804652,0.2160725,0,359.9413,0,-0.1878824,1.301855,0.03217444,355.8326,324.229,359.8145,-0.2605998,1.227985,0.03319022,70.43798,41.14384,131.1158,-0.111557,1.234118,0.03124546,71.85915,334.0764,261.4091,-0.564405,1.227991,0.2542526,13.02587,72.50671,25.74933,-0.06612717,1.266114,0.3392402,27.43221,243.9769,333.29,-0.5483568,1.024109,0.1399806,8.653611,66.40676,28.32151,0.04684189,1.075599,0.2629985,19.92656,244.4629,329.895,-0.4845973,0.1651771,0.634254,271.968,358.6674,184.7209,0.1964922,0.08708504,0.1534677,287.7759,51.64647,183.8392,-0.3528697,0.5227819,0.6256283,359.3645,2.024542,159.748,0.2065523,0.4164971,0.345512,20.49225,53.19347,202.7874,-0.2630587,0.7112962,0.2672563,302.5426,22.83721,147.6629,-0.06484377,0.7045991,0.2222206,321.9312,24.76737,208.0246
81,-0.1525281,-0.0197687,0.2033138,0,359.7669,0,-0.1754121,1.311258,0.01926859,356.3529,324.3627,359.7134,-0.2483398,1.23777,0.01993877,70.65853,40.4442,130.5274,-0.09926462,1.243166,0.01831925,71.77611,333.3265,260.8098,-0.5524932,1.240802,0.2404558,13.11696,72.35909,25.30924,-0.0527766,1.276913,0.3271403,27.69159,244.5042,333.7662,-0.5371209,1.036105,0.1275558,8.699481,66.29107,27.88045,0.05995405,1.085846,0.2519355,20.18262,244.9246,330.3465,-0.4715447,0.1674935,0.6126599,272.0349,304.9752,239.6887,0.1979595,0.08941598,0.1533547,287.7797,50.87125,183.9742,-0.3441042,0.5267345,0.6090936,0.1956317,2.154168,160.4618,0.2116632,0.4234498,0.3370069,20.26093,52.236,201.0156,-0.2539004,0.7201455,0.2534398,303.0422,21.63342,148.7829,-0.0554892,0.7135692,0.2092584,321.7229,25.07654,206.9414
82,-0.1444564,-0.009719902,0.1921955,0,359.865,0,-0.1672987,1.324455,0.01101829,357.0012,324.4872,359.6299,-0.2402988,1.251205,0.01143126,70.98904,40.83838,130.7333,-0.09121353,1.256151,0.009362862,71.9794,332.7517,259.9695,-0.544993,1.255134,0.2320943,13.13737,72.22893,25.23262,-0.0428603,1.287597,0.3167763,27.70907,244.6441,333.687,-0.5295494,1.050298,0.1194567,8.712452,66.16544,27.80297,0.06983221,1.096714,0.2410496,20.21058,245.0694,330.2679,-0.4549509,0.1663685,0.5848183,274.5402,320.33,224.5868,0.199604,0.09017111,0.1565876,287.7444,50.79648,183.601,-0.3339764,0.5278141,0.5902994,1.572665,2.106241,161.5417,0.2123938,0.4298734,0.3296001,19.33222,50.83805,199.3,-0.2447664,0.7313022,0.240059,304.1592,19.63944,150.897,-0.04612773,0.7254927,0.1968022,322.1249,25.10146,205.3925
83,-0.1359206,0.001117686,0.180386,0,359.9834,0,-0.1587883,1.338669,0.002522558,357.7016,324.6176,359.5411,-0.2318586,1.26567,0.002670586,71.34644,41.33146,131.0074,-0.08276702,1.270154,7.338822E-05,72.20832,332.1325,259.0432,-0.5371225,1.270451,0.2235432,13.15353,72.09445,25.16728,-0.03239037,1.298944,0.3058293,27.71572,244.7716,333.571,-0.5215687,1.065496,0.111137,8.722446,66.03462,27.73701,0.080274,1.1083,0.2294591,20.22915,245.2062,330.154,-0.4368247,0.1655029,0.5544052,277.4328,325.686,219.4478,0.2004199,0.09135351,0.1600279,287.7512,50.84965,183.1612,-0.3229339,0.5289563,0.5698409,3.072832,2.055629,162.7147,0.2126988,0.4367411,0.3214314,18.30896,49.43713,197.4893,-0.2349526,0.7433298,0.225839,305.4333,17.60441,153.062,-0.03607579,0.7383513,0.1835843,322.6216,25.12012,203.7144
84,-0.129565,0.01163799,0.1697477,0,0.3294285,0,-0.1537631,1.352796,-0.00379324,358.3018,324.758,359.4733,-0.2268014,1.279939,-0.003786638,71.75108,42.54298,131.7788,-0.0777258,1.28419,-0.007469878,72.58128,331.5328,257.9181,-0.5314217,1.285744,0.218653,13.08302,72.24906,24.98852,-0.02390286,1.309267,0.2963008,27.27597,245.0151,333.3065,-0.5162002,1.080426,0.1068648,8.634622,66.20331,27.5693,0.08727546,1.11858,0.2178892,19.79163,245.4849,329.9004,-0.4199399,0.164185,0.5230327,281.8467,334.2734,211.1221,0.2024061,0.09335095,0.1613152,287.6868,50.75417,182.9485,-0.3116809,0.5286655,0.5502694,4.950001,2.304255,163.6862,0.2106366,0.4432058,0.3130661,17.09975,48.01596,196.3374,-0.2267615,0.7550361,0.2132541,306.9947,16.03002,155.0927,-0.02783404,0.7511712,0.1711213,323.3874,24.77786,202.2583
85,-0.1226827,0.02319912,0.1581006,0,0.7211943,0,-0.1483385,1.368139,-0.01056871,358.9579,324.912,359.3979,-0.2213364,1.295433,-0.01070388,72.18987,43.96806,132.7049,-0.07229006,1.299451,-0.01562327,72.99373,330.8426,256.6353,-0.5251474,1.302345,0.2135566,12.99083,72.44285,24.78664,-0.0146298,1.320444,0.2858385,26.77189,245.2999,333.0118,-0.5102901,1.096616,0.1024778,8.522952,66.41323,27.38117,0.09481084,1.129713,0.2051225,19.28967,245.8091,329.6174,-0.4012462,0.1638613,0.4888372,286.8355,338.6706,207.0685,0.2035374,0.09588251,0.1626036,287.6613,50.95321,182.4807,-0.2990794,0.5289388,0.52869,6.949814,2.631393,164.7556,0.20796,0.4503403,0.3034391,15.76809,46.53729,195.0709,-0.2177998,0.7678123,0.1994982,308.6863,14.5165,157.1296,-0.01882993,0.7651721,0.1574712,324.2597,24.37918,200.6675
86,-0.117585,0.03224937,0.147775,0,1.302529,0,-0.1452945,1.379823,-0.01730514,359.1368,325.0646,359.3905,-0.2182577,1.307262,-0.01718877,72.50104,45.08848,133.1861,-0.06926347,1.31105,-0.02363226,73.18992,330.162,255.3539,-0.5207345,1.317111,0.2095893,12.96059,72.68148,24.2364,-0.008299798,1.329575,0.2762682,26.21304,245.699,332.9119,-0.5070491,1.110349,0.1002939,8.437603,66.69517,26.84509,0.098937,1.138399,0.1936697,18.73163,246.2203,329.5176,-0.3835654,0.163946,0.4550068,291.4369,343.1238,203.8034,0.2056917,0.09944646,0.1616672,287.4767,50.81546,182.1263,-0.2855212,0.5279534,0.5115197,9.776518,3.699607,165.6939,0.2069546,0.4572829,0.2937507,14.65092,45.45722,194.1511,-0.2115737,0.777931,0.1889099,310.2682,14.01588,158.8166,-0.01289968,0.7759314,0.1454718,324.6879,24.34172,199.6188
87,-0.1123676,0.04151804,0.1371864,0,1.900158,0,-0.1421144,1.391672,-0.02413216,359.3168,325.2207,359.3832,-0.2150397,1.319258,-0.02375118,72.81454,46.26377,133.703,-0.06611614,1.322818,-0.03176597,73.38181,329.447,254.0203,-0.5160758,1.332118,0.2056105,12.91465,72.93839,23.66789,-0.001790218,1.338847,0.2664794,25.64118,246.117,332.8141,-0.5035511,1.124301,0.09819098,8.335162,66.99753,26.29275,0.1031504,1.147228,0.1819798,18.16058,246.6501,329.4194,-0.3658338,0.1651733,0.4197404,296.2092,346.4262,201.7883,0.2074576,0.1033352,0.1609666,287.2881,50.8134,181.6514,-0.2716147,0.5271086,0.4934523,12.68046,4.864368,166.7099,0.205851,0.4644538,0.283789,13.49016,44.39869,193.1967,-0.2051748,0.7882254,0.1781144,311.9149,13.60272,160.458,-0.006818928,0.7868823,0.1332214,325.1197,24.30867,198.5425
88,-0.1079745,0.0468997,0.1273944,0,2.649548,0,-0.1406068,1.398869,-0.03097244,359.2385,325.3575,359.413,-0.2134041,1.326499,-0.02996376,72.95397,47.10652,133.8324,-0.06458476,1.330018,-0.0397398,73.36359,328.9395,252.9219,-0.5132443,1.342784,0.2018934,12.92773,73.07983,23.01016,0.002439365,1.345167,0.2576142,25.36559,246.6154,332.8695,-0.5019825,1.133795,0.09662963,8.282877,67.19149,25.64684,0.1057632,1.153149,0.1720357,17.88456,247.1402,329.4694,-0.3493762,0.1628385,0.3867756,299.0516,349.9814,200.0511,0.2125407,0.1071732,0.1545312,287.8502,56.33218,175.3714,-0.2581962,0.5217369,0.4772521,15.60786,6.530354,167.8395,0.2098621,0.4702455,0.2714325,12.70436,44.26146,192.6461,-0.2004231,0.7946976,0.1703501,313.8022,13.64147,161.9486,-0.002761982,0.7934574,0.1224882,325.1633,25.04298,198.2155
89,-0.1032618,0.05260051,0.116864,0,3.460304,0,-0.1389478,1.406403,-0.03823344,359.1492,325.5038,359.448,-0.2115963,1.334074,-0.03654192,73.09756,48.01345,133.9694,-0.06291325,1.337561,-0.04821909,73.33251,328.4103,251.7563,-0.5100849,1.354057,0.1979689,12.927,73.23782,22.29533,0.006990008,1.351814,0.2481647,25.07834,247.1556,332.934,-0.500137,1.143819,0.09508613,8.211871,67.4076,24.94648,0.1085796,1.159371,0.161471,17.59683,247.6709,329.5279,-0.3326167,0.1616287,0.3506697,302.0782,353.3508,198.7293,0.2182349,0.1113481,0.1475769,288.6564,61.85014,168.9999,-0.2440037,0.5161447,0.4591772,18.74414,8.41049,169.1448,0.2143203,0.4763832,0.2581599,11.85332,44.15308,192.0819,-0.1952774,0.801482,0.1621208,315.8612,13.78672,163.455,0.001575276,0.800347,0.111033,325.1979,25.85573,197.8808
90,-0.09906683,0.05370025,0.1072103,0,4.341063,0,-0.1379095,1.408497,-0.04606161,358.9539,325.6477,359.4653,-0.2103851,1.336136,-0.04326569,73.059,48.35009,133.5084,-0.0618826,1.339701,-0.05702913,73.0761,328.4002,251.0577,-0.5078015,1.359322,0.193631,13.07817,73.28821,21.69979,0.01060131,1.353878,0.2392363,25.05293,247.7489,332.9229,-0.4993289,1.148124,0.09260202,8.304222,67.50462,24.3475,0.1112146,1.161429,0.151423,17.57166,248.2658,329.5171,-0.3194451,0.1551021,0.3236366,302.5417,356.3344,196.9951,0.2262995,0.1149398,0.1350465,290.1609,63.15178,167.9319,-0.2327217,0.5066575,0.4427823,20.61891,9.892585,170.1875,0.2228954,0.480265,0.2446843,11.62541,44.9707,192.0905,-0.1910252,0.8036099,0.1562255,317.9505,14.06031,164.6115,0.004817963,0.8023989,0.1013964,324.8773,26.96212,198.1892
91,-0.09459259,0.05458195,0.09689348,0,5.29168,0,-0.136749,1.41031,-0.05437923,358.7381,325.8021,359.4861,-0.2090189,1.33791,-0.05037308,73.00423,48.67704,132.9763,-0.06074452,1.341566,-0.06638861,72.78341,328.448,250.3632,-0.5052473,1.364524,0.189032,13.23946,73.33456,21.06013,0.01449936,1.355727,0.2297829,25.04507,248.3916,332.9069,-0.4983417,1.152319,0.09001052,8.402923,67.60172,23.70457,0.1141046,1.163301,0.1407804,17.56407,248.9106,329.5019,-0.3064217,0.1486108,0.2945372,302.8932,359.4673,195.157,0.2350829,0.118705,0.1210952,291.8198,64.17379,167.2267,-0.221198,0.4966089,0.4246991,22.54958,11.45888,171.299,0.2323207,0.4842258,0.2300973,11.42427,45.90667,192.1387,-0.1863874,0.8055219,0.1501174,320.2163,14.43942,165.7382,0.008282393,0.8042108,0.09126004,324.5114,28.16518,198.5634
92,-0.08988006,0.05190007,0.0866963,0,6.122614,0,-0.1345078,1.407516,-0.06480801,358.4187,325.9053,359.4886,-0.2067111,1.335143,-0.05921987,72.76641,48.05141,131.5305,-0.05868148,1.338701,-0.07737835,72.25867,329.3227,250.5141,-0.5019035,1.364657,0.1825247,13.5083,73.35099,20.59464,0.01935383,1.353346,0.2199631,25.2156,249.0955,332.6646,-0.4966479,1.151799,0.08481371,8.625981,67.65285,23.22162,0.1184927,1.161558,0.129083,17.7369,249.6483,329.2733,-0.2959849,0.1385374,0.275777,301.257,1.955265,192.5144,0.2434065,0.1226058,0.1012229,292.2272,58.12604,175.6482,-0.2120154,0.4856094,0.4091858,23.10552,12.13372,171.8482,0.244017,0.4861817,0.2165779,12.12417,47.68821,192.8595,-0.1820857,0.8036832,0.1446721,322.0407,14.77015,166.5639,0.01161011,0.8022823,0.08268658,323.957,29.10214,199.436
93,-0.08509137,0.0488487,0.07639472,0,6.951087,0,-0.132085,1.404177,-0.07545793,358.0854,326.0039,359.491,-0.2042121,1.33185,-0.0682372,72.50273,47.36583,130.0189,-0.05645972,1.335278,-0.08855033,71.70544,330.2552,250.7167,-0.4983433,1.364265,0.1758233,13.78562,73.35876,20.13705,0.02445456,1.350449,0.2100685,25.40133,249.8167,332.3976,-0.4947463,1.150789,0.07939304,8.858563,67.69473,22.74588,0.1231189,1.159366,0.1172089,17.92528,250.4066,329.0216,-0.2860349,0.1283517,0.2574017,299.4907,4.723388,189.4264,0.2512006,0.1266873,0.08053415,293.0004,51.73849,184.6241,-0.2031876,0.4746654,0.3934568,23.54979,12.69923,172.3248,0.2559375,0.4879789,0.2027655,12.91224,49.59992,193.6497,-0.1776437,0.8014346,0.1392843,323.8549,15.14041,167.3201,0.01504549,0.7999266,0.07423934,323.3851,30.01804,200.3674
94,-0.08003143,0.04366841,0.06767707,0,7.241792,0,-0.1273698,1.398058,-0.08626231,357.6965,326.0757,359.4477,-0.1996542,1.325879,-0.07774306,72.13979,45.99644,128.2142,-0.05203097,1.328938,-0.09903074,71.18842,331.8069,251.8891,-0.4928307,1.35988,0.1678255,13.94239,73.47729,19.9394,0.03107172,1.344775,0.2008585,25.67214,250.3163,332.085,-0.4902764,1.14616,0.07190508,8.996267,67.82681,22.53672,0.129866,1.154578,0.1063309,18.19921,250.95,328.7281,-0.2806799,0.1196617,0.2489529,296.1387,8.410177,184.5322,0.2585411,0.1288273,0.05918957,294.7361,46.15491,192.6624,-0.197632,0.4664936,0.3835576,23.30231,12.49679,172.1666,0.2655841,0.4859725,0.1929514,14.07266,51.07188,195.1414,-0.1737805,0.7968472,0.1338944,324.6307,15.3107,167.6193,0.01878523,0.794939,0.06849544,323.2308,29.88533,201.5048
95,-0.07438987,0.03787987,0.05797153,0,7.562216,0,-0.122088,1.39114,-0.09827147,357.2619,326.153,359.3976,-0.1945406,1.319145,-0.08830874,71.72207,44.54481,126.279,-0.04706823,1.321777,-0.1106723,70.60364,333.4479,253.1053,-0.4866401,1.35491,0.1589236,14.11707,73.60999,19.72338,0.03853499,1.338333,0.1906005,25.96399,250.8777,331.7368,-0.4852416,1.140929,0.06356224,9.150113,67.97426,22.30791,0.1373976,1.149122,0.09418561,18.49481,251.5603,328.4015,-0.2746717,0.1100395,0.2395457,292.6366,13.96159,177.6472,0.2662875,0.1317096,0.03548342,297.0477,41.07647,200.52,-0.1914689,0.4574659,0.3725119,23.01892,12.26786,172.0003,0.2762285,0.4837694,0.1819403,15.32318,52.80017,196.8627,-0.1694393,0.7917027,0.1279007,325.4874,15.50342,167.9469,0.02299504,0.7893472,0.06213042,323.0758,29.73532,202.7724
96,-0.06789346,0.03107336,0.04945503,0,7.23739,0,-0.1134234,1.383005,-0.1098139,356.9351,326.2174,359.1578,-0.1862699,1.311249,-0.09931669,71.3573,42.8965,124.7467,-0.03869294,1.313346,-0.1210377,70.22684,334.8384,254.5838,-0.4777996,1.34769,0.1479238,14.11457,73.76612,19.66063,0.04790483,1.32991,0.1805804,26.13932,250.9836,331.5128,-0.476741,1.133611,0.05277977,9.14222,68.13453,22.24654,0.1471854,1.141324,0.08337411,18.67264,251.6978,328.1916,-0.2757387,0.1065361,0.2379028,290.3039,13.71741,176.9789,0.2734102,0.1298504,0.01551744,298.3403,39.49984,202.5885,-0.1890986,0.453995,0.3685689,22.69718,11.50871,171.1223,0.2835766,0.4766892,0.1739282,16.55045,53.18182,198.4509,-0.1646322,0.7852585,0.1201739,324.9149,15.58586,167.4245,0.02855267,0.7817764,0.05669388,323.4789,28.91508,203.6874
97,-0.06096805,0.02381288,0.04046067,0,6.868369,0,-0.1040705,1.374252,-0.1220318,356.5936,326.2795,358.8929,-0.1773498,1.302765,-0.1110056,70.9594,41.19405,123.1894,-0.02965696,1.30429,-0.1319738,69.8176,336.2429,256.0964,-0.4682758,1.339913,0.1361776,14.10845,73.93488,19.59491,0.05796064,1.320861,0.1699484,26.31344,251.0853,331.2873,-0.467568,1.125729,0.04126587,9.130508,68.30767,22.18264,0.1576553,1.132904,0.07194969,18.8494,251.8313,327.9803,-0.2772515,0.1031697,0.2363361,287.8446,13.39959,176.3761,0.2810829,0.1281914,-0.005326942,299.67,38.04221,204.5146,-0.1867839,0.4505624,0.3645613,22.34114,10.67791,170.1603,0.2912388,0.4690469,0.1655796,17.82362,53.60089,200.1723,-0.1595115,0.7783482,0.1118821,324.2581,15.6821,166.8223,0.03446787,0.7736596,0.05095381,323.9341,28.03136,204.6315
98,-0.053132,0.01674019,0.03196072,0,6.124908,0,-0.09262073,1.366249,-0.1325349,356.4565,326.2834,358.4999,-0.1663653,1.294936,-0.1220598,70.79561,40.01881,122.6576,-0.0184015,1.296085,-0.1410479,69.75339,336.6614,256.9719,-0.4572316,1.331017,0.123511,13.98248,74.0913,19.76343,0.06850122,1.310968,0.1601139,26.24171,250.6725,331.0864,-0.4560946,1.117039,0.02814009,9.021657,68.44971,22.35967,0.168721,1.123327,0.06204492,18.78002,251.4459,327.7889,-0.2795982,0.1037414,0.2357494,286.7072,13.71779,175.9021,0.2864861,0.1219575,-0.01981752,298.7753,38.71059,202.3406,-0.1854882,0.4506254,0.3627242,22.16949,9.965551,169.3089,0.2967671,0.4589851,0.1585117,18.9051,53.04554,200.9404,-0.1532149,0.7713786,0.1017452,322.8885,15.60104,165.8677,0.04178629,0.7652547,0.04430575,324.5299,27.22987,204.8882
99,-0.04438252,0.008898192,0.02255085,0,5.277985,0,-0.07974166,1.35733,-0.1440179,356.3234,326.2801,358.0535,-0.1540003,1.286209,-0.1342243,70.62306,38.74238,122.1236,-0.00575966,1.286951,-0.1509372,69.69208,337.0698,257.9072,-0.4447868,1.321064,0.1094525,13.83381,74.26387,19.94991,0.08025834,1.299936,0.1492817,26.14547,250.19,330.874,-0.4431444,1.107314,0.01358006,8.892029,68.60658,22.55655,0.1810553,1.112611,0.05120165,18.68636,250.9922,327.5864,-0.282585,0.1049831,0.2346837,285.5394,14.27196,175.1991,0.2926033,0.1149577,-0.03548286,297.7181,39.76915,199.526,-0.1843147,0.4511425,0.360479,21.99442,9.147444,168.3428,0.302786,0.4476866,0.150749,20.09461,52.38789,201.7446,-0.1461118,0.7635926,0.09038702,321.3429,15.56493,164.7245,0.04995409,0.7558654,0.03690148,325.1971,26.34153,205.1316
