Frame,Overall_X,Overall_Y,Overall_Z,Overall_RotX,Overall_RotY,Overall_RotZ,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
105,-1.798208,0.1298126,-0.8234678,0,322.4581,0,-1.834596,1.476945,-0.7924821,28.48303,324.6403,355.8811,-1.871928,1.418656,-0.8705844,59.6132,91.42583,220.9691,-1.753465,1.416904,-0.7799276,54.97939,200.3457,145.2022,-2.322062,1.068133,-0.9008545,49.79571,114.3468,135.617,-1.69535,1.071517,-0.4024462,46.24216,196.2705,227.0466,-2.168165,1.216931,-0.9960305,49.16703,103.8275,166.2618,-1.552924,1.190119,-0.545691,42.22845,192.9617,226.8605,-1.976113,0.1327333,-0.9359965,308.0159,288.1921,175.0506,-1.640867,0.2024171,-0.4140025,298.9215,341.5148,174.2212,-2.017262,0.5082069,-0.8846723,9.029185,296.373,175.8323,-1.665675,0.5378579,-0.5938876,339.1391,322.5974,199.7623,-1.825632,0.866595,-0.9675587,331.1715,312.52,170.5049,-1.664904,0.8692415,-0.8429732,331.2382,316.7287,204.236
106,-1.790971,0.1216256,-0.8254658,0,322.5532,0,-1.829912,1.466455,-0.7891157,28.94867,324.5063,355.3497,-1.867179,1.409747,-0.8684006,59.74191,93.63723,223.3037,-1.748945,1.405951,-0.7775082,53.44282,200.2002,144.8581,-2.336185,1.068878,-0.9132177,50.1516,126.2315,151.8191,-1.718448,1.044473,-0.4115143,45.62322,196.4392,230.127,-2.167785,1.214544,-0.9860648,51.5362,111.3616,178.4095,-1.570891,1.16428,-0.5484222,40.05483,192.8295,228.0719,-1.974094,0.1290292,-0.9378808,306.9279,288.7991,174.6979,-1.586856,0.1990107,-0.4183306,298.1442,338.0149,183.3345,-2.018034,0.5042276,-0.8868583,9.370947,296.1267,176.0197,-1.636077,0.5325158,-0.596786,340.6234,324.7362,202.0533,-1.819808,0.8584868,-0.9719533,330.1019,312.4551,170.1407,-1.658126,0.8610877,-0.8486067,332.6106,317.3383,206.7923
107,-1.782865,0.1129628,-0.8276867,0,322.5636,0,-1.824689,1.454748,-0.7852211,29.46835,324.2567,354.7402,-1.861744,1.399831,-0.8658556,59.84805,96.05074,225.9356,-1.743934,1.393738,-0.7745391,51.72519,199.976,144.4968,-2.34999,1.074561,-0.9272034,47.84169,138.1799,169.114,-1.745831,1.017747,-0.4232517,44.88209,196.5512,233.66,-2.166602,1.212192,-0.9752674,52.96602,120.4885,192.7308,-1.592234,1.138274,-0.5526807,37.70821,192.4792,229.4303,-1.971869,0.1250587,-0.9394359,305.8532,289.2857,174.4902,-1.527709,0.1975726,-0.4253978,297.7637,333.4979,193.9823,-2.018423,0.5000508,-0.8892207,9.655081,295.864,176.2582,-1.603721,0.5277242,-0.6006598,342.2054,327.136,204.6276,-1.812969,0.8495801,-0.9766973,328.9116,312.3621,169.7506,-1.650439,0.8521577,-0.8544701,334.1306,317.9901,209.5697
108,-1.772884,0.1114816,-0.8296485,0,321.6711,0,-1.819571,1.45077,-0.7810946,30.11939,323.1398,354.0181,-1.854861,1.397357,-0.8636444,60.04395,97.57797,228.5963,-1.73919,1.389537,-0.7697598,50.34123,198.4289,144.6309,-2.359982,1.097511,-0.9418772,43.47599,143.1183,181.5974,-1.783834,1.014042,-0.4318168,44.2243,197.2157,241.1169,-2.165121,1.223042,-0.9758553,54.52268,126.9587,202.594,-1.615094,1.126833,-0.5487593,36.06541,191.138,233.4394,-1.972278,0.124285,-0.9394615,305.7543,289.3269,174.4637,-1.470684,0.195989,-0.4475609,300.5823,331.8696,199.7605,-2.010665,0.5004938,-0.8914911,8.395346,295.9805,176.0428,-1.571628,0.5259739,-0.610087,345.1594,329.0384,206.4964,-1.802223,0.8481451,-0.9793804,328.551,312.8299,169.2664,-1.638984,0.8512513,-0.8581136,336.4491,318.6732,211.1375
109,-1.762029,0.1105403,-0.8317257,0,320.6321,0,-1.813768,1.44651,-0.7771469,30.82619,321.8572,353.1962,-1.847009,1.394748,-0.8617271,60.21844,99.22083,231.5166,-1.73383,1.385029,-0.7650249,48.86132,196.7275,144.8846,-2.367872,1.124693,-0.9572625,38.46089,145.6527,193.2229,-1.823528,1.014298,-0.4445195,43.19402,198.2147,249.5439,-2.162492,1.235571,-0.9774767,55.5337,134.1106,213.247,-1.639403,1.116721,-0.5468816,34.35662,189.6593,238.0181,-1.972343,0.1233898,-0.9394709,305.7473,289.2977,174.5039,-1.415032,0.1996676,-0.4667046,303.2131,330.7293,205.0484,-2.001119,0.5007895,-0.8942031,6.917178,296.1582,175.7958,-1.539698,0.5269397,-0.6178524,347.6791,330.9134,208.5711,-1.789972,0.846707,-0.9824759,328.2453,313.3759,168.7595,-1.626001,0.8505065,-0.8622202,338.3324,319.1893,212.8756
110,-1.748735,0.1138235,-0.8330706,0,319.2457,0,-1.806726,1.44664,-0.770981,31.84229,320.026,352.2508,-1.83726,1.396767,-0.8578136,60.39131,100.6804,234.726,-1.727326,1.38489,-0.7576708,47.81948,194.1497,144.7875,-2.373039,1.16547,-0.9703695,42.72946,155.2626,201.7378,-1.861635,1.03455,-0.4554888,39.73507,199.7062,259.0663,-2.15857,1.258924,-0.9827501,57.00457,141.2376,222.9021,-1.658733,1.116595,-0.5389746,32.49513,188.5858,245.4634,-1.975186,0.1225287,-0.940541,305.7072,289.9327,174.4176,-1.362013,0.2028259,-0.4954246,307.4293,329.705,207.9051,-1.982078,0.5012901,-0.8981122,3.887765,297.5579,174.8185,-1.506179,0.5294494,-0.6296923,350.886,332.4608,209.8599,-1.774552,0.8499345,-0.9842176,329.211,314.9237,168.0924,-1.609972,0.8547121,-0.8648314,340.5208,320.4078,213.6711
111,-1.737295,0.1168374,-0.8341768,0,318.0445,0,-1.800846,1.446633,-0.7657101,32.71142,318.4207,351.3974,-1.829015,1.398435,-0.8543727,60.49603,101.9855,237.5255,-1.721939,1.38462,-0.751421,46.93422,191.9923,144.7708,-2.374925,1.201749,-0.9798834,45.25243,165.3305,209.9209,-1.890876,1.054484,-0.4678737,36.22025,200.231,266.5831,-2.154087,1.279655,-0.9865814,57.67273,147.8756,231.5477,-1.675045,1.117233,-0.5338274,30.75164,187.47,251.8377,-1.976983,0.1224389,-0.939783,305.7144,290.298,174.6946,-1.317574,0.2073632,-0.5207015,311.1112,329.179,209.8906,-1.965327,0.5015118,-0.9013695,1.267567,298.9398,174.0889,-1.477671,0.5323628,-0.6400273,353.608,333.8077,210.9776,-1.761343,0.8527034,-0.985566,330.1089,316.2543,167.5891,-1.596272,0.8584312,-0.8669028,342.376,321.4662,214.3833
112,-1.721013,0.1221885,-0.8342794,0,316.6748,0,-1.790103,1.449105,-0.7586913,33.64872,316.7832,350.5425,-1.816108,1.40244,-0.8488888,60.75952,102.985,239.9656,-1.71179,1.386714,-0.7434111,46.28572,190.2156,145.0336,-2.370831,1.244739,-0.9831131,45.99075,174.8436,220.0958,-1.914029,1.090251,-0.4786048,31.955,201.0756,275.5037,-2.144449,1.30495,-0.9862159,57.94989,155.6492,241.0322,-1.686873,1.12493,-0.5240765,29.52049,186.4572,260.2043,-1.97452,0.1241692,-0.9432061,304.1411,291.7206,174.1828,-1.266504,0.2133491,-0.5575486,316.5362,328.1443,211.056,-1.940721,0.5020958,-0.9066417,358.505,301.3237,172.644,-1.445911,0.5374174,-0.6485844,358.157,336.0666,211.7843,-1.742481,0.8575221,-0.9866855,331.6436,318.1851,166.847,-1.578257,0.8640443,-0.8668936,343.909,322.8836,214.9137
113,-1.705907,0.1272743,-0.8342062,0,315.439,0,-1.78004,1.451384,-0.7523544,34.47688,315.3231,349.7718,-1.804156,1.40606,-0.8438032,60.9948,103.865,242.094,-1.702275,1.388637,-0.7362308,45.7524,188.7398,145.3323,-2.364321,1.283771,-0.9839083,45.38654,183.1368,229.1858,-1.929186,1.124957,-0.4903442,27.80879,200.83,282.9102,-2.134235,1.327853,-0.9846976,57.57195,162.6446,249.4576,-1.696507,1.133111,-0.5161251,28.47984,185.2399,267.7304,-1.970172,0.1264933,-0.9443257,302.5847,292.8192,174.1776,-1.222699,0.2209735,-0.5923553,321.5243,327.6298,211.2285,-1.917709,0.502636,-0.9115825,356.1328,303.754,171.4954,-1.417467,0.54278,-0.6556052,2.396276,338.2385,212.3916,-1.725017,0.8619673,-0.9876432,333.1047,319.9208,166.2667,-1.561783,0.8691794,-0.8665451,345.167,324.1458,215.4638
114,-1.689288,0.1317425,-0.8333163,0,314.4463,0,-1.767728,1.453038,-0.745706,35.13693,314.2226,349.095,-1.790367,1.408681,-0.8380836,61.14239,104.6613,243.9793,-1.690361,1.390118,-0.7289535,45.50617,187.4283,145.4418,-2.353132,1.315899,-0.9819278,44.14777,188.2909,237.8947,-1.933248,1.158332,-0.495712,22.98617,199.8266,289.761,-2.120862,1.346455,-0.981301,57.20069,168.0664,256.0674,-1.699756,1.142915,-0.5063874,27.30378,184.569,274.2476,-1.963645,0.1306152,-0.9467083,299.4943,293.8397,174.0681,-1.181002,0.2297278,-0.6267437,326.4842,329.2348,210.2229,-1.89559,0.5042952,-0.9144638,354.5572,306.4328,169.9747,-1.390363,0.5466762,-0.6614733,6.720011,340.4462,213.2089,-1.706419,0.8660408,-0.9878714,334.3388,322.2838,165.3735,-1.543748,0.8730191,-0.866004,346.4384,324.8008,215.9253
115,-1.671419,0.1364471,-0.832288,0,313.4075,0,-1.75437,1.454442,-0.7386932,35.81459,313.0507,348.3492,-1.775459,1.411111,-0.832008,61.39789,106.1639,246.5388,-1.67744,1.391329,-0.7213009,45.26012,186.0678,145.5791,-2.339818,1.351725,-0.9774373,42.04449,193.5116,246.9664,-1.933241,1.19346,-0.5028112,17.85696,197.6353,296.6547,-2.106066,1.36729,-0.9763843,56.25985,174.0206,263.1299,-1.70249,1.153566,-0.4970659,26.02428,183.4145,280.925,-1.955243,0.1352831,-0.9472414,296.1171,294.5123,174.5913,-1.138829,0.2414085,-0.6635289,331.7342,331.1416,209.0721,-1.872125,0.5061088,-0.9174474,353.0386,309.4291,168.5298,-1.36174,0.5509068,-0.6675535,11.28111,342.8894,214.1689,-1.686503,0.8702311,-0.9881111,335.6575,324.8043,164.4832,-1.524407,0.8768396,-0.8654587,347.7799,325.413,216.4435
116,-1.654727,0.1377071,-0.8311543,0,312.9713,0,-1.741568,1.452134,-0.7319671,36.5701,312.5475,347.8541,-1.761853,1.40965,-0.825923,61.12709,107.6318,248.5978,-1.66446,1.389316,-0.7147644,45.02798,184.973,145.0831,-2.326378,1.377311,-0.9728855,40.07139,193.5613,251.5037,-1.925187,1.21424,-0.5025601,14.39122,197.1867,301.8573,-2.09213,1.380273,-0.9711809,56.07045,178.5062,268.7023,-1.697882,1.159231,-0.4892554,25.28105,183.202,285.0528,-1.94558,0.1387608,-0.9509336,292.8235,295.2538,174.8949,-1.103485,0.2492677,-0.6923776,335.6664,334.0103,209.0071,-1.854519,0.5073727,-0.9171541,352.9415,311.6172,167.0028,-1.335842,0.5512338,-0.674461,14.2077,345.2585,215.251,-1.668324,0.8712017,-0.9878232,336.1613,326.9588,163.536,-1.506207,0.877516,-0.8651834,349.1745,325.8944,216.7438
117,-1.637848,0.1388675,-0.8300018,0,312.5476,0,-1.728651,1.449503,-0.7252297,37.33953,312.0499,347.3518,-1.748144,1.407886,-0.8198141,60.80347,109.0798,250.6273,-1.65134,1.387007,-0.7082422,44.78252,183.8797,144.5717,-2.311589,1.402575,-0.9670318,38.23453,193.3972,255.9135,-1.915534,1.234456,-0.5029165,10.87843,196.3053,306.9022,-2.077522,1.392936,-0.965278,55.67134,183.0278,274.1839,-1.692887,1.164736,-0.4819984,24.51405,182.8064,289.0945,-1.935762,0.1423577,-0.954231,289.4778,295.9777,175.317,-1.068792,0.2586877,-0.7211947,339.5633,336.8839,209.2344,-1.836812,0.5085676,-0.9167194,352.929,313.8174,165.4794,-1.309697,0.551747,-0.6814976,17.05215,347.7547,216.5217,-1.649961,0.8720335,-0.9875263,336.6793,329.111,162.6051,-1.487803,0.8780763,-0.8649281,350.5872,326.3718,217.0685
118,-1.620638,0.1357421,-0.8284581,0,312.7625,0,-1.713114,1.442746,-0.718206,38.22791,312.2667,346.977,-1.733094,1.401947,-0.8130677,60.35078,111.1679,252.2801,-1.635178,1.380744,-0.7025321,44.50229,183.5842,144.1656,-2.297014,1.417139,-0.9519411,37.39934,194.9498,260.4547,-1.898561,1.243372,-0.4946253,8.59835,196.4108,310.1796,-2.063533,1.397972,-0.9536864,55.47589,187.282,278.3,-1.679095,1.163969,-0.4746203,23.74053,183.9097,291.7348,-1.929002,0.1435879,-0.957068,287.6144,296.9738,175.4223,-1.040055,0.2615367,-0.7433503,340.9264,337.8476,208.8622,-1.821716,0.507032,-0.9157647,352.8835,315.6965,163.9129,-1.285373,0.5483049,-0.6878752,19.19107,349.3608,217.2457,-1.631573,0.8685753,-0.9876402,336.7926,331.0148,161.5162,-1.469191,0.8747627,-0.8653448,351.5812,326.907,217.2446
119,-1.603521,0.1323242,-0.8268961,0,313.024,0,-1.697465,1.43563,-0.7112402,39.12238,312.5325,346.616,-1.718026,1.395637,-0.8063393,59.86341,113.231,253.8299,-1.618889,1.374157,-0.6969512,44.2184,183.3485,143.7688,-2.281806,1.430395,-0.9354509,36.67614,196.6538,264.9154,-1.880713,1.25127,-0.4861214,6.421743,196.4262,313.3165,-2.049318,1.402138,-0.9413207,55.18949,191.5103,282.1975,-1.664665,1.162694,-0.4674629,22.92007,185.0094,294.239,-1.922654,0.1449264,-0.959618,285.8611,298.0962,175.4222,-1.012486,0.2644762,-0.7648342,342.0861,338.694,208.4356,-1.806883,0.5053356,-0.9147823,352.8698,317.5363,162.3348,-1.261399,0.5447421,-0.6942096,21.24488,350.9348,217.9696,-1.613323,0.8648297,-0.9878075,336.9157,332.8845,160.4196,-1.450713,0.8711894,-0.8658257,352.537,327.4412,217.4218
120,-1.587487,0.1253451,-0.8250388,0,313.663,0,-1.681947,1.425491,-0.70467,39.98344,313.2718,346.4269,-1.703416,1.386055,-0.7998607,59.39463,116.5122,256.1234,-1.602588,1.364787,-0.6919885,44.02533,183.2352,143.0217,-2.268835,1.432113,-0.9126885,37.57627,199.4873,268.4897,-1.861408,1.247137,-0.471395,6.95336,198.4008,315.099,-2.037201,1.399538,-0.9256606,55.75745,195.1098,284.3065,-1.645378,1.15739,-0.4592822,23.38812,187.1251,294.6725,-1.920913,0.1436119,-0.9585374,286.4803,299.6059,175.0989,-0.989942,0.2606962,-0.7800031,341.4205,339.3139,206.1682,-1.794415,0.5006374,-0.9156548,352.0802,319.444,161.0179,-1.239889,0.5375627,-0.7002159,22.65723,351.5687,218.1356,-1.59648,0.8579507,-0.9876488,337.2218,334.5594,159.1221,-1.432923,0.8643649,-0.8669422,353.1396,328.0497,217.4393
121,-1.571265,0.1181833,-0.8231493,0,314.3229,0,-1.6662,1.415071,-0.6980843,40.85633,314.0411,346.2558,-1.688598,1.376183,-0.7933476,58.86377,119.771,258.3533,-1.586071,1.35518,-0.6870356,43.82854,183.1179,142.2525,-2.255137,1.433022,-0.8890162,38.52306,202.4779,272.076,-1.841545,1.242785,-0.4566598,7.530302,200.424,316.8922,-2.024647,1.396389,-0.9094207,56.33207,198.8082,286.3831,-1.625701,1.151947,-0.4511809,23.86683,189.2738,295.0908,-1.918827,0.1424308,-0.9567764,287.2121,301.0681,174.8644,-0.9675211,0.2569304,-0.7952197,340.7208,340.0826,203.759,-1.781838,0.4958678,-0.9164787,351.3256,321.4216,159.7045,-1.218258,0.5302933,-0.7063472,24.06714,352.1966,218.2888,-1.579496,0.8508986,-0.9875072,337.5731,336.2417,157.8207,-1.414975,0.8573878,-0.8681211,353.7393,328.6667,217.4625
122,-1.556309,0.1082686,-0.8216649,0,315.1281,0,-1.651235,1.402471,-0.6925014,41.69543,314.8413,346.2556,-1.674355,1.363969,-0.7878127,58.18336,122.1407,259.7025,-1.570283,1.343558,-0.682896,43.68162,182.8249,141.1848,-2.241354,1.426096,-0.862719,39.86979,205.448,274.2591,-1.822271,1.231177,-0.43962,9.557912,203.1198,316.5565,-2.012205,1.38761,-0.8926038,57.35252,202.4968,287.7292,-1.604586,1.144725,-0.4426923,25.20098,191.5789,294.0725,-1.922962,0.1406807,-0.9545637,289.3729,302.5614,174.2382,-0.9505258,0.2453693,-0.8041413,340.1606,341.7173,201.2761,-1.770751,0.4885067,-0.9205521,350.1549,324.6348,157.8357,-1.199904,0.5191806,-0.7128599,24.36605,352.2661,217.998,-1.564141,0.8419347,-0.9871469,338.9467,339.0572,155.9311,-1.397867,0.8476949,-0.870176,354.0308,329.3342,217.178
123,-1.54008,0.09739258,-0.8200635,0,316.0111,0,-1.634988,1.388622,-0.6865634,42.60546,315.7227,346.2755,-1.658888,1.350533,-0.7819169,57.4179,124.6057,261.044,-1.553174,1.330799,-0.6785232,43.51091,182.4985,140.0173,-2.225512,1.417767,-0.8340011,41.37465,208.7213,276.5662,-1.80082,1.218721,-0.4213015,11.82739,206.0274,316.2195,-1.998258,1.377531,-0.8742581,58.4816,206.562,289.1798,-1.581663,1.136964,-0.4338135,26.70789,194.0678,292.9986,-1.925644,0.1387585,-0.9503955,291.9622,303.5688,174.306,-0.9324493,0.232598,-0.813666,339.6252,343.5778,198.5505,-1.758947,0.4806204,-0.9248888,349.0833,328.2843,155.9725,-1.180254,0.5070416,-0.720027,24.64193,352.3256,217.6659,-1.54761,0.8320997,-0.9868003,340.5722,342.0697,153.9709,-1.37944,0.8370797,-0.8725366,354.3317,330.063,216.8671
124,-1.524983,0.08410725,-0.8193756,0,317.0627,0,-1.618676,1.372768,-0.6819714,43.43007,316.9221,346.6532,-1.643561,1.334732,-0.7771292,56.58369,126.2521,261.2362,-1.53584,1.316271,-0.6755881,43.61472,182.0442,138.6179,-2.209086,1.401859,-0.8031391,42.57286,210.3765,278.2346,-1.779889,1.199491,-0.4008934,15.46243,209.7683,314.9791,-1.984285,1.361724,-0.8554553,59.57364,210.3224,289.7721,-1.557973,1.128771,-0.4258433,29.17546,196.5989,290.2291,-1.935733,0.1389072,-0.9466431,293.9119,305.9514,173.1047,-0.9198965,0.2159424,-0.8226881,338.708,344.7307,196.8763,-1.748192,0.4705569,-0.9346314,349.2924,336.8418,152.3068,-1.165976,0.4906355,-0.725308,25.19127,352.3654,217.265,-1.532045,0.8206456,-0.9870977,345.2382,349.1408,150.7934,-1.361941,0.823579,-0.875661,354.1816,330.3979,216.1685
125,-1.509728,0.07057852,-0.8187067,0,318.1349,0,-1.60252,1.356719,-0.6775193,44.25565,318.1674,347.0724,-1.628399,1.318715,-0.7724591,55.74282,127.8491,261.3399,-1.518695,1.301595,-0.6728249,43.70727,181.5626,137.1848,-2.19157,1.385382,-0.7721893,43.86317,211.9687,279.8462,-1.757755,1.180615,-0.3802084,19.28951,213.5154,313.9326,-1.969896,1.345433,-0.8365942,60.71623,214.1751,290.4033,-1.534508,1.120796,-0.4183247,31.7997,199.1145,287.4859,-1.934825,0.1344849,-0.9401125,297.3392,306.1262,174.6958,-0.9078974,0.1992546,-0.8316874,337.768,345.9255,195.206,-1.738072,0.4609463,-0.9444812,350.6895,345.4911,150.2102,-1.152226,0.4741756,-0.7306107,25.72645,352.409,216.8647,-1.516807,0.8091215,-0.9874921,350.4645,355.9618,148.3427,-1.34479,0.8099742,-0.8789945,353.9958,330.737,215.4639
126,-1.496702,0.05552863,-0.8181326,0,319.3386,0,-1.586306,1.338895,-0.6747314,44.84025,319.6932,347.6261,-1.613704,1.300661,-0.7691516,55.01656,128.2499,259.9842,-1.501588,1.285017,-0.6719898,44.17441,181.0901,135.6455,-2.173676,1.361717,-0.7428401,44.98192,214.0332,281.2083,-1.735765,1.15609,-0.3590258,22.78846,217.8853,312.5572,-1.955567,1.323341,-0.8192542,62.22132,217.6825,290.5778,-1.512073,1.112454,-0.413139,34.69359,201.1412,283.0948,-1.940317,0.132994,-0.9368753,299.5833,307.7546,173.8257,-0.8972293,0.1891845,-0.8493531,332.2188,345.8195,194.6753,-1.735815,0.4546216,-0.9433898,348.6732,343.4717,149.3728,-1.144249,0.4549861,-0.731773,28.235,354.0063,217.7253,-1.50323,0.7949923,-0.9890636,348.3659,353.913,146.9126,-1.329883,0.7935377,-0.8827113,353.4044,330.3023,214.7049
127,-1.48262,0.03922522,-0.8175119,0,320.6448,0,-1.568831,1.319393,-0.6718873,45.46006,321.3717,348.2603,-1.597846,1.280882,-0.7657098,54.2267,128.6821,258.5135,-1.483211,1.266888,-0.6712741,44.65258,180.524,133.9357,-2.152882,1.336132,-0.7117779,46.24979,216.2861,282.738,-1.709275,1.130628,-0.3358908,26.78652,222.7762,311.591,-1.939365,1.299211,-0.8008338,63.88969,221.6437,290.9832,-1.488137,1.10339,-0.408188,37.98305,203.3492,278.4836,-1.945684,0.1317347,-0.932244,302.0036,309.3222,173.0836,-0.8856696,0.1797562,-0.8674582,326.1624,345.3506,194.5653,-1.733205,0.4480727,-0.9417709,346.2955,341.3019,148.6694,-1.135833,0.4343526,-0.7329465,30.86619,355.8725,218.9588,-1.488726,0.77952,-0.9908293,345.8417,351.7547,145.5019,-1.313985,0.7755797,-0.8868468,352.7224,329.8442,213.9225
128,-1.472088,0.02455756,-0.8163209,0,322.3363,0,-1.553838,1.302071,-0.6690361,46.09211,323.5521,349.1988,-1.585017,1.263102,-0.7619188,53.34122,128.4116,255.906,-1.467281,1.251069,-0.6710969,44.83381,180.9246,132.4523,-2.134102,1.304302,-0.6785838,47.52347,223.8477,284.208,-1.678521,1.101612,-0.3092004,33.81784,227.247,309.959,-1.925775,1.27183,-0.7807047,66.42689,224.8227,290.2787,-1.465519,1.094936,-0.4064445,42.32275,206.0267,272.2094,-1.952695,0.1306292,-0.9324215,303.6181,309.3622,173.4004,-0.8803164,0.1738541,-0.881835,322.8555,343.5078,195.2947,-1.733668,0.4425706,-0.9376991,344.6727,338.411,148.05,-1.131362,0.4176289,-0.7300314,33.57724,357.6841,219.9066,-1.479212,0.7655727,-0.9920666,342.9885,349.7396,144.5264,-1.303342,0.75917,-0.890131,351.415,329.7253,213.571
129,-1.46039,0.008236995,-0.8149898,0,324.2281,0,-1.537294,1.282633,-0.6663674,46.77954,326.0361,350.3135,-1.570817,1.243103,-0.7581313,52.2963,128.1628,253.0548,-1.449804,1.233354,-0.6714365,45.02998,181.337,130.7633,-2.110966,1.269315,-0.6427924,48.93742,232.7045,286.4983,-1.638368,1.072227,-0.280538,41.93914,232.158,308.5037,-1.909456,1.241317,-0.7589538,69.32811,228.5663,289.7885,-1.440677,1.085456,-0.4054924,47.49506,208.7572,265.2052,-1.957527,0.1279973,-0.9313977,305.6928,308.9096,174.4072,-0.87622,0.1677157,-0.8939214,318.882,341.1901,196.2954,-1.733886,0.4366878,-0.9330363,342.8256,335.1687,147.9511,-1.1274,0.3998325,-0.7250287,36.24889,359.704,221.0118,-1.468839,0.7499045,-0.993695,339.6465,347.5915,143.6533,-1.291762,0.7408115,-0.8940784,349.6346,329.5328,213.2637
130,-1.454637,-0.003193324,-0.8127412,0,326.7717,0,-1.525223,1.26783,-0.6644155,47.48081,329.2959,351.4644,-1.562215,1.227592,-0.7544753,51.46136,128.9652,250.3113,-1.437129,1.220177,-0.6735206,45.36156,182.5862,129.3171,-2.092487,1.235279,-0.6045442,51.2906,237.1618,287.5041,-1.593346,1.044055,-0.2557384,51.62097,234.4075,304.4043,-1.89888,1.213741,-0.734683,71.75986,230.1772,287.0808,-1.418663,1.077545,-0.4081686,53.38685,209.898,256.1303,-1.966626,0.132608,-0.935798,304.9913,311.4112,171.2066,-0.8750225,0.1637716,-0.899614,316.9846,339.9531,197.3229,-1.745129,0.4418421,-0.910871,343.9681,330.0849,147.5708,-1.124191,0.3901541,-0.7202801,37.26553,1.614631,221.7762,-1.465967,0.7368298,-0.9950411,333.6759,346.7426,142.5131,-1.287153,0.7270338,-0.8986475,347.8042,329.9553,213.7588
131,-1.447642,-0.01744716,-0.8098412,0,330.0433,0,-1.511418,1.249174,-0.6625416,48.33793,333.5573,353.0224,-1.552701,1.207965,-0.750204,50.353,130.084,246.8778,-1.422862,1.203634,-0.6768682,45.78965,184.151,127.4333,-2.066207,1.192656,-0.5571361,54.39231,242.7915,289.0149,-1.528708,1.016543,-0.2292342,63.90242,234.8503,296.8756,-1.884431,1.178942,-0.7042852,74.854,231.5022,282.9472,-1.392611,1.067555,-0.4129346,61.18134,209.5407,243.1425,-1.958034,0.1303025,-0.9313927,305.7646,311.336,172.4862,-0.8749973,0.1596996,-0.9070082,314.6938,338.4256,198.7264,-1.758207,0.4511654,-0.8821576,346.2465,323.7256,150.0637,-1.120739,0.3789393,-0.7145522,38.4483,4.171959,222.7852,-1.46406,0.7202139,-0.9967191,325.7803,345.8528,141.6718,-1.283089,0.7097207,-0.9045147,345.5109,330.5216,214.5004
132,-1.447002,-0.02620574,-0.8068806,0,334.843,0,-1.503414,1.236509,-0.6546964,49.6976,339.7401,354.5343,-1.551147,1.194648,-0.7387398,48.87354,133.6257,244.4507,-1.415267,1.193696,-0.6771705,44.63249,190.053,127.0972,-2.040591,1.147523,-0.4950553,57.63608,245.6756,285.9486,-1.452583,0.99284,-0.2161206,71.22504,234.9128,287.4426,-1.874981,1.146864,-0.6607547,76.92164,225.7101,270.7132,-1.351612,1.052888,-0.4187774,65.48015,207.9661,231.8524,-1.95766,0.1308173,-0.9298453,305.8724,316.022,168.9511,-0.8738803,0.1544752,-0.9122775,313.039,337.3542,199.9177,-1.769526,0.4549812,-0.8603386,350.1786,323.4748,149.66,-1.117414,0.3768826,-0.7206508,37.25916,5.108971,222.8955,-1.474052,0.7117105,-0.9975223,323.3853,349.06,140.4565,-1.289389,0.7014003,-0.9129323,344.5545,332.1486,215.6952
